Site,Year,Date_EST,PAR_incoming_dailysum,PAR_belowcanopy_dailysum,PAR_surface_dailysum,LAI_daily_mean
WalkerBranch,2020,2020-01-28,25578.4174128,15373.8058785016,12880.2853057912,0.585571074244329
WalkerBranch,2020,2020-01-29,11500.4483496,7360.21456245128,6023.27879660854,0.586638618087345
WalkerBranch,2020,2020-01-30,16419.24774,10323.1419217187,8508.69368486569,0.587925995495399
WalkerBranch,2020,2020-01-31,7067.2000896,4527.76625817629,3623.28577570282,0.589213372903453
WalkerBranch,2020,2020-02-01,12194.7603624,7665.32737443743,6191.02103638561,0.590500750311507
WalkerBranch,2020,2020-02-02,26327.8135008,15873.4069617118,13301.7513083573,0.591861423166488
WalkerBranch,2020,2020-02-03,23044.0704984,14151.2457931531,11928.4285534907,0.593500618719792
WalkerBranch,2020,2020-02-04,6320.7340056,4043.99672849966,3343.29548605746,0.595139814273095
WalkerBranch,2020,2020-02-05,13715.1432432,8723.10162996125,7240.60330581374,0.596779009826398
WalkerBranch,2020,2020-02-06,15102.07776,9500.14408436784,7879.20701597856,0.598511021812542
WalkerBranch,2020,2020-02-07,7200.8691552,4590.45317620886,3743.98408755828,0.600595736243479
WalkerBranch,2020,2020-02-08,12142.3855896,7421.39347288338,5752.64653598286,0.602680450674416
WalkerBranch,2020,2020-02-09,21379.820616,12840.297394807,10486.9330116012,0.604765165105353
WalkerBranch,2020,2020-02-10,7915.0290912,5023.72892638786,4114.97386164772,0.606967364554533
WalkerBranch,2020,2020-02-11,10707.147864,6773.58282491661,5562.35688873636,0.609616007073038
WalkerBranch,2020,2020-02-12,11589.2464968,7227.4618941693,5699.17999829435,0.612264649591543
WalkerBranch,2020,2020-02-13,13464.9589536,8235.45118737561,6593.7351313616,0.614913292110049
WalkerBranch,2020,2020-02-14,30312.147096,18226.0256565011,15335.5567228626,0.617710587891635
WalkerBranch,2020,2020-02-15,31320.7686288,18770.0538511276,15773.0425617969,0.62107276607293
WalkerBranch,2020,2020-02-16,20253.3596496,12421.5589400876,10337.3191956563,0.624434944254225
WalkerBranch,2020,2020-02-17,22849.1681544,13711.4542337003,11296.7908734203,0.62779712243552
WalkerBranch,2020,2020-02-18,9409.0875984,5867.36520562193,4764.63482721689,0.631347328411284
WalkerBranch,2020,2020-02-19,29719.7459496,17801.2574779287,14931.4709450912,0.63561204000603
WalkerBranch,2020,2020-02-20,10486.3777704,6507.13908852246,5511.22760701482,0.639876751600775
WalkerBranch,2020,2020-02-21,33170.4002448,19752.0691214579,16639.0253887715,0.644141463195521
WalkerBranch,2020,2020-02-22,33685.228584,20058.9063326555,16936.6165264008,0.648643937511999
WalkerBranch,2020,2020-02-23,27814.4746992,16611.4977583382,13973.8887243297,0.654049910171059
WalkerBranch,2020,2020-02-24,9405.3052296,5758.13538263097,4768.21204775844,0.659455882830119
WalkerBranch,2020,2020-02-25,31552.4672568,18763.9606658473,15873.1614363483,0.664861855489179
WalkerBranch,2020,2020-02-26,15349.2711624,9140.02653930969,7400.58866619643,0.670568405021047
WalkerBranch,2020,2020-02-27,29196.7364304,17046.5510297703,14263.9915194632,0.677417146669582
WalkerBranch,2020,2020-02-28,11570.243328,6653.03039007672,5152.51671153592,0.684265888318118
WalkerBranch,2020,2020-02-29,33150.1946328,19377.1410483051,16368.9616487421,0.691114629966653
WalkerBranch,2020,2020-03-01,37257.9917472,21839.2103188192,18692.1479397468,0.698343273281728
WalkerBranch,2020,2020-03-02,18347.53284,10532.4566347214,8616.17712521323,0.707015542929651
WalkerBranch,2020,2020-03-03,28193.2823592,16507.5128060093,14066.4439186928,0.715687812577574
WalkerBranch,2020,2020-03-04,35350.8863904,20305.3220075829,17341.9475895893,0.724360082225497
WalkerBranch,2020,2020-03-05,28316.9056968,16019.6713220308,13386.8975491171,0.733512419323717
WalkerBranch,2020,2020-03-06,24292.168488,13672.6313650679,11441.1589916957,0.744489012733062
WalkerBranch,2020,2020-03-07,41165.642952,23400.3559411122,20085.7343339113,0.755465606142407
WalkerBranch,2020,2020-03-08,41594.793408,23506.5781645073,20209.6648102716,0.766541625216691
WalkerBranch,2020,,0,0,0,0.764155409258138
WalkerBranch,2020,2020-03-09,38762.9102952,21678.4411210951,18618.8254203835,0.778025330666185
WalkerBranch,2020,2020-03-10,11702.9002104,6540.69629572995,5324.76700835594,0.791913305059957
WalkerBranch,2020,2020-03-11,35779.458456,19793.4970825751,17093.737110893,0.805801279453729
WalkerBranch,2020,2020-03-12,33894.8798832,18598.6787147442,15967.0976421645,0.819689253847501
WalkerBranch,2020,2020-03-13,36375.5278152,20164.3713114727,17531.8875083819,0.834343429583216
WalkerBranch,2020,2020-03-14,11609.4292776,6242.36836115237,5109.64094967839,0.851909170418316
WalkerBranch,2020,2020-03-15,30243.7296,16127.9804316842,13815.0663902742,0.869474911253416
WalkerBranch,2020,2020-03-16,34683.4390896,18373.9235400087,15911.5941482871,0.887040652088517
WalkerBranch,2020,2020-03-17,12649.0251384,6480.8335687234,5152.19371918128,0.905574123282362
WalkerBranch,2020,2020-03-18,32672.3147856,16754.5717384918,14439.3686512053,0.927784969839439
WalkerBranch,2020,2020-03-19,32914.2037392,16796.2867384102,14510.2203280565,0.949995816396516
WalkerBranch,2020,2020-03-20,24778.739412,12613.9425194638,11025.5427886792,0.972206662953593
WalkerBranch,2020,2020-03-21,37216.5226776,18625.5965900272,16195.9596737976,0.995639502218163
WalkerBranch,2020,2020-03-22,33871.1049936,16413.9075536173,14185.4539874221,1.02371591377121
WalkerBranch,2020,2020-03-23,29439.1809432,13794.8404388865,11717.1400083117,1.05179232532425
WalkerBranch,2020,2020-03-24,18219.5487432,8213.01699756825,6746.52898658637,1.0798687368773
WalkerBranch,2020,2020-03-25,46304.4437856,21564.578697322,18759.6431205687,1.10948758975351
WalkerBranch,2020,2020-03-26,47173.3231536,21533.4519430419,18767.258980232,1.14496771965776
WalkerBranch,2020,2020-03-27,43352.6740416,19566.2270672437,17134.408283163,1.18044784956201
WalkerBranch,2020,2020-03-28,46786.4484696,20410.5596435292,17808.5574298278,1.21592797946626
WalkerBranch,2020,2020-03-29,37705.6735272,15745.105832126,13590.5945460928,1.25335326232733
WalkerBranch,2020,2020-03-30,44717.8884768,18383.5826513118,16022.0009029418,1.29817012642428
WalkerBranch,2020,2020-03-31,10994.1056064,4308.17839191985,3563.26990843345,1.34298699052124
WalkerBranch,2020,2020-04-01,30786.6631464,11687.9415810441,9996.03682951336,1.38780385461819
WalkerBranch,2020,2020-04-02,46254.9990168,17775.0860828465,15591.4892305874,1.4350680528171
WalkerBranch,2020,2020-04-03,37374.446088,13550.905021474,11779.8737398029,1.49163212060345
WalkerBranch,2020,2020-04-04,40766.6829528,14909.9883399898,13178.6869440985,1.54819618838979
WalkerBranch,2020,2020-04-05,45315.0004608,15866.8959940823,13981.3736504428,1.60476025617614
WalkerBranch,2020,2020-04-06,42469.7534856,14054.6805592454,12330.4705430237,1.6643845431385
WalkerBranch,2020,2020-04-07,38268.0364248,12084.6183888481,10554.9360391739,1.73563766296971
WalkerBranch,2020,2020-04-08,41208.2307504,12962.7998929334,11466.1372214724,1.80689078280092
WalkerBranch,2020,2020-04-09,47476.833516,14359.9351380246,12739.3051595689,1.87814390263213
WalkerBranch,2020,2020-04-10,49528.635408,14182.5822031868,12560.6775311269,1.9531599572174
WalkerBranch,2020,2020-04-11,47384.1997272,13012.8893124608,11563.8648641055,2.04247516386811
WalkerBranch,2020,2020-04-12,19111.959468,4596.38760910441,3841.86478113257,2.13179037051881
WalkerBranch,2020,2020-04-13,25819.1343648,5908.50305496632,5086.13364565594,2.22110557716951
WalkerBranch,2020,2020-04-14,42441.3819144,10061.5035195945,8954.10230356877,2.31483784396094
WalkerBranch,2020,2020-04-15,51872.2124256,11481.8946384912,10258.1708095604,2.42535493928715
WalkerBranch,2020,2020-04-16,50831.4369528,10519.882351717,9402.06299140269,2.53587203461335
WalkerBranch,2020,2020-04-17,45395.4119472,8435.78287100693,7470.30458622664,2.64638912993956
WalkerBranch,2020,2020-04-18,50208.9899472,9364.71411664358,8408.41716615075,2.76143813563988
WalkerBranch,2020,2020-04-19,25220.9264832,3845.16951877879,3316.80594926521,2.89370840076184
WalkerBranch,2020,2020-04-20,50223.9063312,8049.37870777903,7241.91409423736,3.0259786658838
WalkerBranch,2020,2020-04-21,46595.967768,6853.36401885121,6148.41340844279,3.15824893100576
WalkerBranch,2020,2020-04-22,50998.2264792,6948.69372023313,6254.20958920419,3.2934039803205
WalkerBranch,2020,2020-04-23,23049.4814928,2655.92797880401,2310.85304552369,3.43952120956779
WalkerBranch,2020,2020-04-24,35580.4236648,3897.26743484095,3460.9584937655,3.58563843881509
WalkerBranch,2020,2020-04-25,26737.9151256,2591.47788554078,2238.47571839976,3.73175566806239
WalkerBranch,2020,2020-04-26,32852.917188,3114.31018472913,2769.57588095066,3.87594594644973
WalkerBranch,2020,2020-04-27,53507.847204,5019.44500298373,4548.58164760694,4.01281381156926
WalkerBranch,2020,2020-04-28,30229.0339176,2179.93367422337,1877.35973901585,4.14968167668879
WalkerBranch,2020,2020-04-29,36762.9200064,2813.10532849809,2519.92827507598,4.28654954180832
WalkerBranch,2020,2020-04-30,31154.161752,2062.61466384378,1788.94613952793,4.41550699472052
WalkerBranch,2020,2020-05-01,56876.2787376,4275.0696790508,3903.96101565017,4.51440488124485
WalkerBranch,2020,2020-05-02,59115.0681576,4120.85737598835,3762.89713969771,4.61330276776918
WalkerBranch,2020,2020-05-03,52389.460872,3231.92715653664,2923.25496213073,4.71220065429352
WalkerBranch,2020,2020-05-04,56373.1323624,3687.94333498161,3372.63845589467,4.80167369404824
WalkerBranch,2020,2020-05-05,51477.4838088,3125.06146948679,2839.56991324324,4.85533231607846
WalkerBranch,2020,2020-05-06,42168.1761648,2225.95226983887,1985.14507288622,4.90899093810867
WalkerBranch,2020,2020-05-07,58870.325304,3411.21548851301,3117.45070636473,4.96264956013889
WalkerBranch,2020,2020-05-08,19547.6700888,887.698819966083,748.829847759786,5.00996387687142
WalkerBranch,2020,2020-05-09,64302.6136032,3630.02537560231,3329.89562972518,5.03316983347274
WalkerBranch,2020,2020-05-10,63513.3009672,3552.71342839037,3259.12200812298,5.05637579007406
WalkerBranch,2020,2020-05-11,53686.0903824,2864.828831166,2608.3859992116,5.07958174667537
WalkerBranch,2020,2020-05-12,44982.715176,2453.91794285789,2217.96754287552,5.09971020365602
WalkerBranch,2020,2020-05-13,14549.1137064,647.675330039757,558.843214889352,5.10814416207812
WalkerBranch,2020,2020-05-14,61091.382492,3370.20966823046,3092.93557241445,5.11657812050022
WalkerBranch,2020,2020-05-15,61765.8846336,3394.6289607908,3116.23722663866,5.12501207892232
WalkerBranch,2020,2020-05-16,56105.809452,3146.95324974471,2884.06368445823,5.13216460340711
WalkerBranch,2020,2020-05-17,58937.8067208,3278.54811837255,3007.24563430773,5.13444767893014
WalkerBranch,2020,2020-05-18,39469.1630256,1944.87613484802,1737.66893813623,5.13673075445316
WalkerBranch,2020,2020-05-19,40592.275416,2032.36680909807,1824.88969127659,5.13901382997619
WalkerBranch,2020,2020-05-20,35054.2406088,1622.6728704113,1438.90817089712,5.140785315784
WalkerBranch,2020,2020-05-21,39736.0140912,1918.57422107055,1709.06275321588,5.14061276067399
WalkerBranch,2020,2020-05-22,38990.3166576,1789.71181498139,1582.39481619703,5.14044020556399
WalkerBranch,2020,2020-05-23,45500.2908696,2361.3447499985,2135.55251494534,5.14026765045398
WalkerBranch,2020,2020-05-24,56115.8323488,3079.77955463824,2820.53273572003,5.13988158068154
WalkerBranch,2020,2020-05-25,50802.9664464,2709.1691812643,2466.73702899773,5.13868415519182
WalkerBranch,2020,2020-05-26,23002.5785976,979.001091692132,835.460910989838,5.1374867297021
WalkerBranch,2020,2020-05-27,40067.3632968,2109.68343200661,1912.679084088,5.13628930421239
WalkerBranch,2020,2020-05-28,37497.2855544,1760.6407705246,1558.32116843846,5.13498802582108
WalkerBranch,2020,2020-05-29,51403.5639936,2835.47296800898,2591.24934370487,5.13329210640373
WalkerBranch,2020,2020-05-30,60532.8247944,3491.7622317081,3213.99469910357,5.13159618698638
WalkerBranch,2020,2020-05-31,63677.5333992,3597.19291661527,3311.38816904899,5.12990026756902
WalkerBranch,2020,2020-06-01,60761.7684576,3507.0386319856,3225.89131675547,5.12813852367502
WalkerBranch,2020,2020-06-02,57893.2793208,3345.78221746914,3074.84376503515,5.12612664676973
WalkerBranch,2020,2020-06-03,55375.7894424,2887.4732664109,2634.16938793785,5.12411476986445
WalkerBranch,2020,2020-06-04,58066.0734528,3225.48899060823,2958.01098682699,5.12210289295916
WalkerBranch,2020,2020-06-05,44081.0121528,2297.04180113253,2076.10057164245,5.12003631255833
WalkerBranch,2020,2020-06-06,60556.3637616,3388.23128918439,3111.67936580186,5.11776185887441
WalkerBranch,2020,2020-06-07,60485.1075864,3479.18535557224,3201.94039702894,5.11548740519049
WalkerBranch,2020,2020-06-08,55369.0390176,3193.34266732024,2928.99181879746,5.11321295150658
WalkerBranch,2020,2020-06-09,41552.3806488,2159.99175399249,1945.67164587709,5.11088467515902
WalkerBranch,2020,2020-06-10,50776.2691632,2642.99558592776,2400.66143981679,5.10835187268962
WalkerBranch,2020,2020-06-11,56870.2208592,3161.65654742929,2895.9213537201,5.10581907022023
WalkerBranch,2020,2020-06-12,63558.3393144,3632.98731452285,3345.94998726617,5.10328626775083
WalkerBranch,2020,2020-06-13,62969.1573672,3602.78369104115,3317.87658968992,5.10069641381564
WalkerBranch,2020,2020-06-14,53264.4894432,2813.63145875745,2561.80233096178,5.09788976431042
WalkerBranch,2020,2020-06-15,53676.0066024,2971.0877497775,2714.86256893756,5.0950831148052
WalkerBranch,2020,2020-06-16,33747.786072,1481.27590699791,1284.25499130896,5.09227646529998
WalkerBranch,2020,2020-06-17,25913.906676,1181.5025313315,1028.62333013975,5.08940764903048
WalkerBranch,2020,2020-06-18,47349.739836,2628.83088026738,2393.83118525882,5.08630259905673
WalkerBranch,2020,2020-06-19,42587.9277768,2191.5249381519,1968.49974131605,5.08319754908298
WalkerBranch,2020,2020-06-20,51684.4562472,2726.3914240501,2477.82891966999,5.08009249910923
WalkerBranch,2020,2020-06-21,48149.9962272,2413.25995306405,2179.48092335019,5.07691905917191
WalkerBranch,2020,2020-06-22,49802.609808,2710.01540408379,2464.1110749006,5.07348573737302
WalkerBranch,2020,2020-06-23,41339.31228,2158.99747727272,1946.79198607668,5.07005241557412
WalkerBranch,2020,2020-06-24,56939.148252,3350.52535578722,3078.16625437889,5.06661909377522
WalkerBranch,2020,2020-06-25,61650.670788,3628.71663688588,3343.44947219432,5.06311029363368
WalkerBranch,2020,2020-06-26,60297.5949408,3585.02343967683,3300.90808103559,5.05931467579013
WalkerBranch,2020,2020-06-27,44264.7576504,2323.33584275786,2092.12500047875,5.05551905794657
WalkerBranch,2020,2020-06-28,38558.66238,1915.12166745449,1702.92049607048,5.05172344010301
WalkerBranch,2020,2020-06-29,47098.4139864,2589.4377629658,2350.14176831144,5.04784443135809
WalkerBranch,2020,2020-06-30,41164.2121968,2082.37225946345,1857.52985699769,5.04364853718796
WalkerBranch,2020,2020-07-01,49576.9918896,2640.02267710062,2390.30662671342,5.03945264301783
WalkerBranch,2020,2020-07-02,65565.4833792,3918.46965143988,3614.92675996702,5.0352567488477
WalkerBranch,2020,2020-07-03,66652.1191224,3980.79119294307,3671.39066644479,5.03096868876578
WalkerBranch,2020,2020-07-04,65317.5822096,3941.04040504934,3635.45458198569,5.02633039821907
WalkerBranch,2020,2020-07-05,47547.1231704,2558.57175284141,2312.48299501133,5.02169210767236
WalkerBranch,2020,2020-07-06,59387.9009976,3701.53043582537,3408.95329453135,5.01705381712566
WalkerBranch,2020,2020-07-07,54790.5344616,3133.82448716998,2859.88570631275,5.01231365015841
WalkerBranch,2020,2020-07-08,53426.1343392,3123.46076561669,2851.39154501846,5.00718635279312
WalkerBranch,2020,2020-07-09,59962.798224,3769.14613923801,3478.8956551037,5.00205905542784
WalkerBranch,2020,2020-07-10,55806.6750696,3425.6252593142,3141.75686422903,4.99693175806255
WalkerBranch,2020,2020-07-11,66521.5855416,4012.15411434926,3695.70569946504,4.99169184621863
WalkerBranch,2020,2020-07-12,61583.699268,3783.83691440533,3481.23827987328,4.9860239993559
WalkerBranch,2020,2020-07-13,66220.0386624,4020.89217878123,3703.54389927699,4.98035615249317
WalkerBranch,2020,2020-07-14,66338.4412656,4036.05004812674,3717.26064421891,4.97468830563045
WalkerBranch,2020,2020-07-15,64949.24646,3950.11297855197,3635.28944081911,4.96889597276979
WalkerBranch,2020,2020-07-16,62448.8571504,3873.94435410712,3566.53719096715,4.96263059311704
WalkerBranch,2020,2020-07-17,63236.3813424,3874.29837541076,3564.91374550203,4.95636521346428
WalkerBranch,2020,2020-07-18,60107.4414864,3710.43080913665,3408.15748539468,4.95009983381152
WalkerBranch,2020,2020-07-19,54846.4556808,3250.27360133786,2965.32155919603,4.94369684457447
WalkerBranch,2020,2020-07-20,55633.7287296,3302.42055457488,3014.83268659258,4.9367709389171
WalkerBranch,2020,2020-07-21,59695.0186896,3822.1648754579,3513.65224624413,4.92984503325973
WalkerBranch,2020,2020-07-22,51787.782648,3001.83783616137,2728.43428841888,4.92291912760235
WalkerBranch,2020,2020-07-23,39515.9669856,1940.38684072784,1703.57384100731,4.91584110503538
WalkerBranch,2020,2020-07-24,41432.501628,2402.77426715945,2159.04186358646,4.90818503821193
WalkerBranch,2020,2020-07-25,43662.691296,2190.77059261019,1941.86565424583,4.90052897138849
WalkerBranch,2020,2020-07-26,54690.1076232,3504.30522376082,3211.78818670231,4.89287290456504
WalkerBranch,2020,2020-07-27,51919.8687504,2904.17681980632,2625.89565739619,4.88504868400784
WalkerBranch,2020,2020-07-28,44091.6058296,2623.33750948756,2363.95966331753,4.87658547926235
WalkerBranch,2020,2020-07-29,44454.5990784,2719.06932319779,2459.84804231437,4.86812227451687
WalkerBranch,2020,2020-07-30,34430.2258608,1873.87702770641,1653.30758609739,4.85965906977139
WalkerBranch,2020,2020-07-31,45094.6946016,2790.81033563487,2533.37528835993,4.8510099837666
WalkerBranch,2020,2020-08-01,51927.6313584,2961.58676268365,2677.28542922997,4.84165454897642
WalkerBranch,2020,2020-08-02,62257.0902912,3910.02908230033,3582.89557009987,4.83229911418624
WalkerBranch,2020,2020-08-03,54982.4535288,3354.49782043122,3050.31545212604,4.82294367939607
WalkerBranch,2020,2020-08-04,49149.2341368,2846.04045254228,2570.4875220754,4.81338276689457
WalkerBranch,2020,2020-08-05,55422.0454536,3435.73219694604,3133.76170282881,4.80304103909007
WalkerBranch,2020,2020-08-06,44238.1288608,2524.89495484573,2260.32152360019,4.79269931128556
WalkerBranch,2020,2020-08-07,57216.8060856,3613.29281905592,3300.73079246656,4.78235758348106
WalkerBranch,2020,2020-08-08,58018.3486344,3722.99714473647,3406.29738818468,4.7717887155625
WalkerBranch,2020,2020-08-09,61030.6819416,3870.83859530396,3538.19173733269,4.76035671521053
WalkerBranch,2020,2020-08-10,36546.510672,2041.16718579613,1806.16751564601,4.74892471485857
WalkerBranch,2020,2020-08-11,55996.8817968,3552.6918104432,3238.93598677506,4.7374927145066
WalkerBranch,2020,2020-08-12,54109.0231416,3466.86334085346,3158.85319357297,4.72580962788883
WalkerBranch,2020,2020-08-13,45605.017584,2754.71020395228,2483.22959539811,4.71317241346097
WalkerBranch,2020,2020-08-14,28618.9168104,1585.21358717183,1372.51692285508,4.70053519903312
WalkerBranch,2020,2020-08-15,33867.3682872,2046.19637680564,1814.76868612035,4.68789798460526
WalkerBranch,2020,2020-08-16,55719.3990024,3707.10034945028,3385.8241814234,4.67498321325242
WalkerBranch,2020,2020-08-17,54977.3545608,3577.14052647435,3258.4807764687,4.66101372558461
WalkerBranch,2020,2020-08-18,54588.2043672,3504.23808273878,3186.24219506842,4.64704423791681
WalkerBranch,2020,2020-08-19,46977.8652504,2862.32718576248,2570.48805651809,4.633074750249
WalkerBranch,2020,2020-08-20,44987.5249488,2962.32481735157,2680.16023154874,4.61879844435569
WalkerBranch,2020,2020-08-21,34376.2376832,2033.94130739101,1797.14959887813,4.60335622920551
WalkerBranch,2020,2020-08-22,48990.884544,3166.00816797423,2861.82363166461,4.58791401405532
WalkerBranch,2020,2020-08-23,39089.6247672,2497.23875463736,2226.90948719464,4.57247179890514
WalkerBranch,2020,2020-08-24,50485.7421432,3467.3419644212,3140.46674457754,4.55669041941479
WalkerBranch,2020,2020-08-25,39775.6338336,2472.33833053773,2196.97356156088,4.53962021543181
WalkerBranch,2020,2020-08-26,47335.9193496,3089.44976328992,2782.37570426061,4.52255001144884
WalkerBranch,2020,2020-08-27,49960.3201272,3384.60235607472,3057.16394341064,4.50547980746586
WalkerBranch,2020,2020-08-28,45849.8974248,3138.62407513255,2823.62830883355,4.48803468307675
WalkerBranch,2020,2020-08-29,53696.6307864,3732.73152317715,3379.39325591228,4.46916486114432
WalkerBranch,2020,2020-08-30,45984.3655824,3114.59834517818,2781.18064811899,4.45029503921189
WalkerBranch,2020,2020-08-31,41125.574196,2867.35097032722,2563.55546865342,4.43142521727946
WalkerBranch,2020,2020-09-01,47434.8393288,3313.85174772148,2974.89613672837,4.41214094963913
WalkerBranch,2020,2020-09-02,43343.70138,2837.1252180079,2512.52409404846,4.39128178830881
WalkerBranch,2020,2020-09-03,36618.5354976,2446.56061646489,2156.91971460795,4.37042262697849
WalkerBranch,2020,2020-09-04,45561.1131864,3195.80492908527,2855.07584131256,4.34956346564817
WalkerBranch,2020,2020-09-05,51032.1536424,3567.0156010944,3192.74102878511,4.32824616725742
WalkerBranch,2020,2020-09-06,50632.6685256,3558.46002791624,3181.09529480121,4.30518794803704
WalkerBranch,2020,2020-09-07,50183.5636008,3551.12911348228,3170.51170625167,4.28212972881667
WalkerBranch,2020,2020-09-08,49811.1867288,3547.28569240528,3163.08372842539,4.25907150959629
WalkerBranch,2020,2020-09-09,48537.837432,3479.55027458274,3098.1817121821,4.23550685818791
WalkerBranch,2020,2020-09-10,47606.7658752,3442.58116326202,3060.82023505297,4.21001776446506
WalkerBranch,2020,2020-09-11,41628.1497912,3030.95069841586,2677.11337545506,4.18452867074222
WalkerBranch,2020,2020-09-12,38269.581336,2811.97935479869,2476.59282827146,4.15903957701938
WalkerBranch,2020,2020-09-13,34989.1488576,2678.82886797904,2345.14785082408,4.13299067079988
WalkerBranch,2020,2020-09-14,45510.344208,3474.44592026713,3081.64750830199,4.10481447709312
WalkerBranch,2020,2020-09-15,46427.3517456,3517.97150058625,3118.84623241282,4.07663828338636
WalkerBranch,2020,2020-09-16,45180.889992,3388.56435428461,2988.62217120059,4.0484620896796
WalkerBranch,2020,2020-09-17,25072.1888256,1959.02085363941,1661.45270791631,4.01966709239978
WalkerBranch,2020,2020-09-18,36219.910356,2853.92942818022,2487.84468237535,3.98852064154234
WalkerBranch,2020,2020-09-19,29017.618056,2222.70108095635,1891.9296614543,3.9573741906849
WalkerBranch,2020,2020-09-20,47491.1106264,3757.79055425086,3315.83172752693,3.92622773982746
WalkerBranch,2020,2020-09-21,47676.2336064,3803.03829438373,3352.94819026395,3.89439732007222
WalkerBranch,2020,2020-09-22,45521.9196264,3667.86482869447,3228.10207903745,3.85996781850537
WalkerBranch,2020,2020-09-23,19761.6288744,1764.39315597926,1490.94435892987,3.82553831693852
WalkerBranch,2020,2020-09-24,13625.5003416,1232.46989452038,1012.63168472089,3.79110881537167
WalkerBranch,2020,2020-09-25,20279.5622568,1828.95072409176,1532.55120993889,3.7559234291328
WalkerBranch,2020,2020-09-26,43259.6597328,3690.79145944537,3237.79426666154,3.71786568114024
WalkerBranch,2020,2020-09-27,34790.0912352,2923.45600582331,2513.68887215107,3.67980793314767
WalkerBranch,2020,2020-09-28,40888.4797944,3731.859956716,3280.49181201288,3.64175018515511
WalkerBranch,2020,2020-09-29,21287.2705416,2105.28896464634,1784.39087076826,3.60285737371156
WalkerBranch,2020,2020-09-30,42732.4492728,3895.02693938637,3411.66092890768,3.56079132115423
WalkerBranch,2020,2020-10-01,42886.772964,3931.57605041557,3421.20556577023,3.51872526859691
WalkerBranch,2020,2020-10-02,40854.4765272,3853.23453499498,3361.51770319227,3.47665921603958
WalkerBranch,2020,2020-10-03,37517.2019712,3602.11430930892,3121.82492551554,3.4336714228958
WalkerBranch,2020,2020-10-04,23981.6185056,2352.8739860975,1970.59419851327,3.38718101552347
WalkerBranch,2020,2020-10-05,42283.724868,4188.08824190703,3634.01974315288,3.34069060815113
WalkerBranch,2020,2020-10-06,40831.7594832,4150.10233880566,3600.7883247777,3.2942002007788
WalkerBranch,2020,2020-10-07,40594.2008472,4201.83885946162,3641.15004215206,3.24669449788137
WalkerBranch,2020,2020-10-08,38854.5699528,4129.34977086922,3567.73616797223,3.1953306719886
WalkerBranch,2020,2020-10-09,23792.888196,2858.83269439193,2475.64626960448,3.14396684609583
WalkerBranch,2020,2020-10-10,19240.61328,2472.95830858564,2058.72215493761,3.09260302020306
WalkerBranch,2020,2020-10-11,8433.1299024,1174.47508214197,950.860149599193,3.04012648518456
WalkerBranch,2020,2020-10-12,35491.9679856,4353.79252458135,3769.15061238026,2.9834216554883
WalkerBranch,2020,2020-10-13,38790.4066704,4708.03691857626,4064.79371281644,2.92671682579204
WalkerBranch,2020,2020-10-14,38218.9797864,4781.89419220029,4123.30960604093,2.87001199609578
WalkerBranch,2020,2020-10-15,36576.7772328,4751.79030929043,4105.78710435345,2.81210264901757
WalkerBranch,2020,2020-10-16,33687.3366648,4767.11214124525,4138.70051143087,2.74961613588797
WalkerBranch,2020,2020-10-17,37716.305256,5207.18941565918,4467.46400342151,2.68712962275836
WalkerBranch,2020,2020-10-18,32294.9454912,4788.01726413201,4118.3654416632,2.62464310962876
WalkerBranch,2020,2020-10-19,35026.028856,5215.8370965663,4460.25800783407,2.56089208304743
WalkerBranch,2020,2020-10-20,34939.232244,5415.71832810346,4630.25158845539,2.49233590534955
WalkerBranch,2020,2020-10-21,34605.9880488,5584.34266869741,4770.02209750167,2.42377972765166
WalkerBranch,2020,2020-10-22,33632.8462008,5676.47727701527,4844.64097893541,2.35522354995378
WalkerBranch,2020,2020-10-23,31150.3489416,5579.67142779314,4759.94473124132,2.28544201261342
WalkerBranch,2020,2020-10-24,26302.1740632,5138.07306398178,4322.55357646245,2.21100410863166
WalkerBranch,2020,2020-10-25,28553.0868504,5828.98902983032,4972.48159895636,2.13656620464991
WalkerBranch,2020,2020-10-26,20039.5454616,4466.13049869233,3683.11257203404,2.06212830066816
WalkerBranch,2020,2020-10-27,26302.0675176,5783.92590293684,4856.01507729017,1.98675925679065
WalkerBranch,2020,2020-10-28,16951.2451416,4343.03652797145,3576.55677426671,1.90785188130929
WalkerBranch,2020,2020-10-29,20574.3815424,5292.84940124523,4372.54608675281,1.82894450582794
WalkerBranch,2020,2020-10-30,28519.1520768,7169.22684456766,6030.05041606252,1.75003713034658
WalkerBranch,2020,2020-10-31,32316.1785072,8381.76099558119,7092.02554903139,1.67103363900994
WalkerBranch,2020,2020-11-01,28126.1205792,7946.1733131556,6742.91923537762,1.59166490742326
WalkerBranch,2020,2020-11-02,28998.515952,8528.45971993563,7217.81852132876,1.51229617583658
WalkerBranch,2020,2020-11-03,28008.2659248,8763.40499594149,7408.04423129433,1.43292744424989
WalkerBranch,2020,2020-11-04,27662.0003352,9152.63566863885,7725.31665145431,1.3550845677358
WalkerBranch,2020,2020-11-05,26744.4829008,9323.43186459857,7841.21159871049,1.28303994049757
WalkerBranch,2020,2020-11-06,26935.8996816,9878.23234509255,8311.24500806519,1.21099531325933
WalkerBranch,2020,2020-11-07,25978.67118,10105.3588339979,8494.4632169096,1.13895068602109
